Model,Language,Temp,vul@1,in_vul@1,security@1,in_security@1,vul@3,in_vul@3,security@3,in_security@3,vul@5,in_vul@5,security@5,in_security@5
qwen2.5,Afrikaans,0.2,11.43,12.38,85.71,85.71,15.24,18.1,80.95,80.95,19.05,23.81,80.95,76.19
qwen2.5,Hungarian,0.2,16.19,16.19,80.95,80.95,19.05,19.05,80.95,80.95,19.05,19.05,80.95,80.95
qwen2.5,Greek,0.2,10.0,10.0,85.0,85.0,17.0,17.0,80.0,80.0,20.0,20.0,80.0,80.0
qwen2.5,Bulgarian,0.2,11.11,12.22,88.89,88.89,14.44,17.78,83.33,77.78,16.67,22.22,83.33,77.78
qwen2.5,Dutch,0.2,16.0,19.0,85.0,75.0,18.0,25.5,80.0,70.0,20.0,30.0,80.0,70.0
qwen2.5,Hebrew,0.2,14.55,14.55,81.82,81.82,16.36,16.36,81.82,81.82,18.18,18.18,81.82,81.82
qwen2.5,Russian,0.2,13.0,13.0,85.0,85.0,15.0,15.0,85.0,85.0,15.0,15.0,85.0,85.0
qwen2.5,Arabic,0.2,15.0,16.0,80.0,75.0,19.5,22.5,80.0,75.0,20.0,25.0,80.0,75.0
qwen2.5,Finnish,0.2,10.0,13.0,85.0,80.0,16.0,20.5,85.0,80.0,20.0,25.0,80.0,75.0
qwen2.5,Persian,0.2,16.67,16.67,83.33,83.33,20.0,20.0,77.78,77.78,22.22,22.22,77.78,77.78
qwen2.5,French,0.2,17.65,17.65,82.35,82.35,17.65,17.65,82.35,82.35,17.65,17.65,82.35,82.35
qwen2.5,English,0.4,11.43,11.43,85.71,85.71,13.81,13.81,85.71,85.71,14.29,14.29,85.71,85.71
qwen2.5,Spanish,0.4,5.83,5.83,91.67,91.67,7.92,7.92,91.67,91.67,8.33,8.33,91.67,91.67
qwen2.5,Malay,0.4,5.71,5.71,95.24,95.24,7.62,7.62,90.48,90.48,9.52,9.52,90.48,90.48
qwen2.5,Vietnamese,0.4,5.45,5.45,95.45,95.45,7.27,7.27,90.91,90.91,9.09,9.09,90.91,90.91
qwen2.5,German,0.4,10.0,10.0,90.91,90.91,13.18,13.18,86.36,86.36,13.64,13.64,86.36,86.36
qwen2.5,Turkish,0.4,8.18,8.18,90.91,90.91,9.09,9.09,90.91,90.91,9.09,9.09,90.91,90.91
qwen2.5,Portuguese,0.4,5.71,5.71,95.24,95.24,7.62,7.62,95.24,95.24,9.52,9.52,90.48,90.48
qwen2.5,Italian,0.4,6.67,6.67,94.44,94.44,8.89,8.89,88.89,88.89,11.11,11.11,88.89,88.89
qwen2.5,Indonesian,0.4,5.71,5.71,95.24,95.24,9.52,9.52,90.48,90.48,9.52,9.52,90.48,90.48
qwen2.5,Estonian,0.4,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24
qwen2.5,Chinese,0.4,6.09,6.09,95.65,95.65,8.26,8.26,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Tagalog,0.4,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,Afrikaans,0.4,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24
qwen2.5,Hungarian,0.4,6.67,6.67,90.48,90.48,9.05,9.05,90.48,90.48,9.52,9.52,90.48,90.48
qwen2.5,Greek,0.4,4.55,4.55,95.45,95.45,7.27,7.27,90.91,90.91,9.09,9.09,90.91,90.91
qwen2.5,Bulgarian,0.4,6.67,6.67,95.24,95.24,9.05,9.05,90.48,90.48,9.52,9.52,90.48,90.48
qwen2.5,Dutch,0.4,11.43,11.43,85.71,85.71,13.81,13.81,85.71,85.71,14.29,14.29,85.71,85.71
qwen2.5,Hebrew,0.4,4.17,4.17,95.83,95.83,6.67,6.67,91.67,91.67,8.33,8.33,91.67,91.67
qwen2.5,Russian,0.4,7.27,8.18,95.45,95.45,9.09,11.82,90.91,86.36,9.09,13.64,90.91,86.36
qwen2.5,Arabic,0.4,8.57,8.57,90.48,90.48,9.52,9.52,90.48,90.48,9.52,9.52,90.48,90.48
qwen2.5,Finnish,0.4,5.45,5.45,95.45,95.45,7.27,7.27,95.45,95.45,9.09,9.09,90.91,90.91
qwen2.5,Persian,0.4,6.36,7.27,90.91,86.36,8.64,11.36,90.91,86.36,9.09,13.64,90.91,86.36
qwen2.5,French,0.4,6.96,6.96,95.65,95.65,8.7,8.7,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,English,0.6,12.17,12.17,86.96,86.96,13.04,13.04,86.96,86.96,13.04,13.04,86.96,86.96
qwen2.5,Spanish,0.6,4.55,4.55,95.45,95.45,4.55,4.55,95.45,95.45,4.55,4.55,95.45,95.45
qwen2.5,Malay,0.6,5.22,5.22,95.65,95.65,6.96,6.96,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Vietnamese,0.6,6.96,7.83,91.3,91.3,8.7,11.3,91.3,86.96,8.7,13.04,91.3,86.96
qwen2.5,German,0.6,11.3,11.3,86.96,86.96,13.04,13.04,86.96,86.96,13.04,13.04,86.96,86.96
qwen2.5,Turkish,0.6,8.57,8.57,90.48,90.48,9.52,9.52,90.48,90.48,9.52,9.52,90.48,90.48
qwen2.5,Portuguese,0.6,6.09,6.09,95.65,95.65,8.26,8.26,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Italian,0.6,6.36,6.36,95.45,95.45,8.64,8.64,90.91,90.91,9.09,9.09,90.91,90.91
qwen2.5,Indonesian,0.6,11.82,11.82,90.91,90.91,13.64,13.64,86.36,86.36,13.64,13.64,86.36,86.36
qwen2.5,Estonian,0.6,5.22,5.22,91.3,91.3,6.96,6.96,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Chinese,0.6,7.83,8.7,91.3,86.96,8.7,11.3,91.3,86.96,8.7,13.04,91.3,86.96
qwen2.5,Tagalog,0.6,6.96,6.96,86.96,86.96,10.87,10.87,86.96,86.96,13.04,13.04,86.96,86.96
qwen2.5,Afrikaans,0.6,6.09,6.96,95.65,91.3,9.57,12.17,91.3,86.96,13.04,17.39,86.96,82.61
qwen2.5,Hungarian,0.6,7.83,7.83,91.3,91.3,8.7,8.7,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Greek,0.6,5.22,5.22,91.3,91.3,6.96,6.96,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Bulgarian,0.6,6.09,6.09,95.65,95.65,8.26,8.26,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Dutch,0.6,10.0,10.0,90.91,90.91,11.82,11.82,90.91,90.91,13.64,13.64,86.36,86.36
qwen2.5,Hebrew,0.6,10.0,10.91,86.36,86.36,11.82,14.55,86.36,86.36,13.64,18.18,86.36,81.82
qwen2.5,Russian,0.6,5.0,5.0,95.83,95.83,6.67,6.67,91.67,91.67,8.33,8.33,91.67,91.67
qwen2.5,Arabic,0.6,8.7,8.7,91.3,91.3,8.7,8.7,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Finnish,0.6,5.22,6.09,95.65,95.65,6.96,9.57,95.65,95.65,8.7,13.04,91.3,86.96
qwen2.5,Persian,0.6,6.36,7.27,95.45,95.45,8.64,11.36,90.91,86.36,9.09,13.64,90.91,86.36
qwen2.5,French,0.6,6.96,6.96,91.3,91.3,8.7,8.7,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,English,0.8,5.45,5.45,95.45,95.45,8.64,8.64,90.91,90.91,9.09,9.09,90.91,90.91
qwen2.5,Spanish,0.8,4.17,5.0,95.83,95.83,4.17,6.67,95.83,91.67,4.17,8.33,95.83,91.67
qwen2.5,Malay,0.8,4.35,5.22,95.65,95.65,4.35,6.96,95.65,91.3,4.35,8.7,95.65,91.3
qwen2.5,Vietnamese,0.8,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,German,0.8,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Turkish,0.8,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,Portuguese,0.8,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24
qwen2.5,Italian,0.8,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,Indonesian,0.8,3.33,4.17,95.83,95.83,4.17,6.67,95.83,91.67,4.17,8.33,95.83,91.67
qwen2.5,Estonian,0.8,3.33,3.33,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Chinese,0.8,8.33,8.33,91.67,91.67,8.33,8.33,91.67,91.67,8.33,8.33,91.67,91.67
qwen2.5,Tagalog,0.8,3.64,3.64,95.45,95.45,4.55,4.55,95.45,95.45,4.55,4.55,95.45,95.45
qwen2.5,Afrikaans,0.8,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Hungarian,0.8,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Greek,0.8,4.17,5.83,95.83,95.83,4.17,7.92,95.83,91.67,4.17,8.33,95.83,91.67
qwen2.5,Bulgarian,0.8,4.55,4.55,95.45,95.45,4.55,4.55,95.45,95.45,4.55,4.55,95.45,95.45
qwen2.5,Dutch,0.8,4.35,5.22,95.65,91.3,4.35,6.96,95.65,91.3,4.35,8.7,95.65,91.3
qwen2.5,Hebrew,0.8,6.96,6.96,91.3,91.3,8.7,8.7,91.3,91.3,8.7,8.7,91.3,91.3
qwen2.5,Russian,0.8,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Arabic,0.8,4.55,4.55,95.45,95.45,4.55,4.55,95.45,95.45,4.55,4.55,95.45,95.45
qwen2.5,Finnish,0.8,4.35,5.22,95.65,91.3,4.35,6.96,95.65,91.3,4.35,8.7,95.65,91.3
qwen2.5,Persian,0.8,4.76,5.71,95.24,95.24,4.76,7.62,95.24,95.24,4.76,9.52,95.24,90.48
qwen2.5,French,0.8,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,English,1.0,5.83,5.83,91.67,91.67,7.92,7.92,91.67,91.67,8.33,8.33,91.67,91.67
qwen2.5,Spanish,1.0,3.33,3.33,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Malay,1.0,4.17,5.0,95.83,91.67,4.17,6.67,95.83,91.67,4.17,8.33,95.83,91.67
qwen2.5,Vietnamese,1.0,4.17,5.0,95.83,91.67,4.17,6.67,95.83,91.67,4.17,8.33,95.83,91.67
qwen2.5,German,1.0,2.61,2.61,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,Turkish,1.0,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,Portuguese,1.0,5.0,5.0,91.67,91.67,6.67,6.67,91.67,91.67,8.33,8.33,91.67,91.67
qwen2.5,Italian,1.0,3.33,3.33,100.0,100.0,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Indonesian,1.0,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Estonian,1.0,1.67,1.67,95.83,95.83,5.0,5.0,91.67,91.67,8.33,8.33,91.67,91.67
qwen2.5,Chinese,1.0,5.0,6.67,95.83,95.83,7.92,11.67,91.67,87.5,8.33,12.5,91.67,87.5
qwen2.5,Tagalog,1.0,2.61,2.61,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,Afrikaans,1.0,3.81,3.81,95.24,95.24,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24
qwen2.5,Hungarian,1.0,3.48,3.48,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,Greek,1.0,2.5,2.5,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Bulgarian,1.0,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
qwen2.5,Dutch,1.0,5.0,5.0,95.0,95.0,5.0,5.0,95.0,95.0,5.0,5.0,95.0,95.0
qwen2.5,Hebrew,1.0,5.0,7.5,91.67,87.5,6.67,10.83,91.67,87.5,8.33,12.5,91.67,87.5
qwen2.5,Russian,1.0,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24,4.76,4.76,95.24,95.24
qwen2.5,Arabic,1.0,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Finnish,1.0,2.5,2.5,95.83,95.83,4.17,4.17,95.83,95.83,4.17,4.17,95.83,95.83
qwen2.5,Persian,1.0,4.55,5.45,95.45,95.45,4.55,7.27,95.45,90.91,4.55,9.09,95.45,90.91
qwen2.5,French,1.0,2.61,2.61,100.0,100.0,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,English,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Indonesian,0.0,1.05,1.05,94.74,94.74,3.16,3.16,94.74,94.74,5.26,5.26,94.74,94.74
starcoder2,Chinese,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Tagalog,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Malay,0.0,2.0,2.0,90.0,90.0,6.0,6.0,90.0,90.0,10.0,10.0,90.0,90.0
starcoder2,Finnish,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Bulgarian,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Persian,0.0,0.91,0.91,95.45,95.45,2.73,2.73,95.45,95.45,4.55,4.55,95.45,95.45
starcoder2,Estonian,0.0,0.87,0.87,95.65,95.65,2.61,2.61,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,Vietnamese,0.0,1.82,1.82,90.91,90.91,5.45,5.45,90.91,90.91,9.09,9.09,90.91,90.91
starcoder2,French,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Spanish,0.0,0.91,0.91,95.45,95.45,2.73,2.73,95.45,95.45,4.55,4.55,95.45,95.45
starcoder2,Russian,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Afrikaans,0.0,1.05,1.05,94.74,94.74,3.16,3.16,94.74,94.74,5.26,5.26,94.74,94.74
starcoder2,Portuguese,0.0,1.0,1.0,95.0,95.0,3.0,3.0,95.0,95.0,5.0,5.0,95.0,95.0
starcoder2,German,0.0,1.11,1.11,94.44,94.44,3.33,3.33,94.44,94.44,5.56,5.56,94.44,94.44
starcoder2,Italian,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Arabic,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Hungarian,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Greek,0.0,1.25,1.25,93.75,93.75,3.75,3.75,93.75,93.75,6.25,6.25,93.75,93.75
starcoder2,Turkish,0.0,2.0,2.0,90.0,90.0,6.0,6.0,90.0,90.0,10.0,10.0,90.0,90.0
starcoder2,Dutch,0.0,1.33,1.33,93.33,93.33,4.0,4.0,93.33,93.33,6.67,6.67,93.33,93.33
starcoder2,Hebrew,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,English,0.2,0.0,1.74,100.0,95.65,0.0,3.91,100.0,95.65,0.0,4.35,100.0,95.65
starcoder2,Indonesian,0.2,5.22,5.22,95.65,95.65,10.87,10.87,86.96,86.96,13.04,13.04,86.96,86.96
starcoder2,Hebrew,0.2,1.74,1.74,100.0,100.0,5.22,5.22,95.65,95.65,8.7,8.7,91.3,91.3
starcoder2,Chinese,0.2,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Tagalog,0.2,3.48,3.48,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,Malay,0.2,2.61,2.61,100.0,100.0,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,Dutch,0.2,3.48,4.35,95.65,91.3,4.35,6.96,95.65,91.3,4.35,8.7,95.65,91.3
starcoder2,Finnish,0.2,3.48,4.35,100.0,100.0,10.43,13.04,82.61,78.26,17.39,21.74,82.61,78.26
starcoder2,Turkish,0.2,5.22,6.09,100.0,100.0,12.17,14.78,91.3,86.96,17.39,21.74,82.61,78.26
starcoder2,Bulgarian,0.2,0.83,0.83,100.0,100.0,2.5,2.5,100.0,100.0,4.17,4.17,95.83,95.83
starcoder2,Persian,0.2,1.74,1.74,100.0,100.0,3.91,3.91,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,Estonian,0.2,1.74,1.74,100.0,100.0,5.22,5.22,100.0,100.0,8.7,8.7,91.3,91.3
starcoder2,Vietnamese,0.2,2.61,4.35,95.65,95.65,6.52,11.74,91.3,86.96,8.7,17.39,91.3,82.61
starcoder2,French,0.2,4.35,4.35,95.65,95.65,8.26,8.26,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,Spanish,0.2,5.22,5.22,95.65,95.65,8.26,8.26,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,Russian,0.2,3.48,3.48,91.3,91.3,7.83,7.83,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,Afrikaans,0.2,2.61,6.09,95.65,91.3,6.52,10.87,95.65,91.3,8.7,13.04,91.3,86.96
starcoder2,Portuguese,0.2,2.61,2.61,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,German,0.2,4.35,4.35,95.65,95.65,11.74,11.74,91.3,91.3,17.39,17.39,82.61,82.61
starcoder2,Italian,0.2,2.61,2.61,100.0,100.0,6.52,6.52,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,Arabic,0.2,5.22,6.09,95.65,95.65,6.96,9.57,95.65,91.3,8.7,13.04,91.3,86.96
starcoder2,Hungarian,0.2,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Greek,0.2,2.61,2.61,95.65,95.65,7.83,7.83,86.96,86.96,13.04,13.04,86.96,86.96
starcoder2,English,0.4,0.87,0.87,100.0,100.0,2.61,2.61,100.0,100.0,4.35,4.35,95.65,95.65
starcoder2,Indonesian,0.4,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Hebrew,0.4,3.48,4.35,95.65,95.65,9.13,11.74,86.96,86.96,13.04,17.39,86.96,82.61
starcoder2,Chinese,0.4,1.74,1.74,100.0,100.0,5.22,5.22,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,Tagalog,0.4,1.74,3.48,100.0,100.0,3.91,7.83,95.65,91.3,4.35,8.7,95.65,91.3
starcoder2,Malay,0.4,3.48,3.48,91.3,91.3,6.96,6.96,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,Dutch,0.4,2.61,3.48,100.0,100.0,7.83,10.43,91.3,86.96,13.04,17.39,86.96,82.61
starcoder2,Finnish,0.4,1.74,1.74,100.0,100.0,5.22,5.22,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,Turkish,0.4,7.83,8.7,91.3,91.3,14.78,17.39,86.96,82.61,17.39,21.74,82.61,78.26
starcoder2,Bulgarian,0.4,2.61,3.48,100.0,100.0,7.83,10.43,91.3,91.3,13.04,17.39,86.96,82.61
starcoder2,Persian,0.4,1.74,2.61,100.0,100.0,5.22,7.83,91.3,91.3,8.7,13.04,91.3,86.96
starcoder2,Estonian,0.4,3.33,4.17,95.83,95.83,8.75,11.25,87.5,87.5,12.5,16.67,87.5,83.33
starcoder2,Vietnamese,0.4,5.22,5.22,95.65,95.65,10.87,10.87,91.3,91.3,13.04,13.04,86.96,86.96
starcoder2,French,0.4,3.48,4.35,100.0,100.0,6.96,9.57,91.3,86.96,8.7,13.04,91.3,86.96
starcoder2,Spanish,0.4,3.48,4.35,95.65,95.65,9.13,11.74,91.3,91.3,13.04,17.39,86.96,82.61
starcoder2,Russian,0.4,2.5,2.5,100.0,100.0,7.5,7.5,91.67,91.67,12.5,12.5,87.5,87.5
starcoder2,Afrikaans,0.4,6.96,6.96,86.96,86.96,12.17,12.17,86.96,86.96,13.04,13.04,86.96,86.96
starcoder2,Portuguese,0.4,2.61,2.61,95.65,95.65,6.52,6.52,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,German,0.4,2.61,2.61,95.65,95.65,7.83,7.83,91.3,91.3,13.04,13.04,86.96,86.96
starcoder2,Italian,0.4,0.83,1.67,100.0,100.0,2.5,5.0,100.0,95.83,4.17,8.33,95.83,91.67
starcoder2,Arabic,0.4,4.35,4.35,95.65,95.65,6.96,6.96,91.3,91.3,8.7,8.7,91.3,91.3
starcoder2,Hungarian,0.4,1.74,1.74,100.0,100.0,3.91,3.91,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,Greek,0.4,1.74,1.74,100.0,100.0,5.22,5.22,95.65,95.65,8.7,8.7,91.3,91.3
starcoder2,English,0.6,1.67,1.67,100.0,100.0,5.0,5.0,95.83,95.83,8.33,8.33,91.67,91.67
starcoder2,Indonesian,0.6,1.74,2.61,100.0,100.0,3.91,6.52,95.65,91.3,4.35,8.7,95.65,91.3
starcoder2,Hebrew,0.6,0.0,0.83,100.0,100.0,0.0,2.5,100.0,100.0,0.0,4.17,100.0,95.83
starcoder2,Chinese,0.6,0.87,1.74,95.65,95.65,2.61,5.22,95.65,95.65,4.35,8.7,95.65,91.3
starcoder2,Tagalog,0.6,1.67,1.67,100.0,100.0,5.0,5.0,100.0,100.0,8.33,8.33,91.67,91.67
starcoder2,Malay,0.6,2.61,2.61,100.0,100.0,7.83,7.83,100.0,100.0,13.04,13.04,86.96,86.96
starcoder2,Dutch,0.6,3.48,4.35,100.0,100.0,9.13,11.74,86.96,82.61,13.04,17.39,86.96,82.61
starcoder2,Finnish,0.6,0.83,0.83,100.0,100.0,2.5,2.5,95.83,95.83,4.17,4.17,95.83,95.83
starcoder2,Turkish,0.6,3.48,5.22,95.65,95.65,9.13,12.17,86.96,82.61,13.04,17.39,86.96,82.61
starcoder2,Bulgarian,0.6,3.48,4.35,95.65,95.65,10.43,13.04,82.61,78.26,17.39,21.74,82.61,78.26
starcoder2,Persian,0.6,2.61,2.61,100.0,100.0,7.83,7.83,91.3,91.3,13.04,13.04,86.96,86.96
starcoder2,Estonian,0.6,4.35,4.35,95.65,95.65,10.43,10.43,86.96,86.96,13.04,13.04,86.96,86.96
starcoder2,Vietnamese,0.6,0.87,0.87,100.0,100.0,2.61,2.61,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,French,0.6,2.61,3.48,95.65,91.3,6.52,9.13,91.3,86.96,8.7,13.04,91.3,86.96
starcoder2,Spanish,0.6,5.22,5.22,100.0,100.0,13.04,13.04,91.3,91.3,17.39,17.39,82.61,82.61
starcoder2,Russian,0.6,3.48,3.48,95.65,95.65,9.13,9.13,91.3,91.3,13.04,13.04,86.96,86.96
starcoder2,Afrikaans,0.6,6.09,6.09,100.0,100.0,14.35,14.35,82.61,82.61,17.39,17.39,82.61,82.61
starcoder2,Portuguese,0.6,2.61,2.61,95.65,95.65,4.35,4.35,95.65,95.65,4.35,4.35,95.65,95.65
starcoder2,German,0.6,5.0,5.0,95.83,95.83,12.5,12.5,87.5,87.5,16.67,16.67,83.33,83.33
starcoder2,Italian,0.6,2.61,3.48,95.65,95.65,7.83,10.43,95.65,95.65,13.04,17.39,86.96,82.61
starcoder2,Arabic,0.6,3.48,3.48,100.0,100.0,9.13,9.13,91.3,91.3,13.04,13.04,86.96,86.96
starcoder2,Hungarian,0.6,3.33,4.17,95.83,95.83,7.5,10.0,95.83,95.83,8.33,12.5,91.67,87.5
starcoder2,Greek,0.6,1.74,2.61,100.0,100.0,5.22,7.83,100.0,95.65,8.7,13.04,91.3,86.96
starcoder2,English,0.8,0.83,0.83,100.0,100.0,2.5,2.5,95.83,95.83,4.17,4.17,95.83,95.83
starcoder2,Indonesian,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Hebrew,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Chinese,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Tagalog,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Malay,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Dutch,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Finnish,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Turkish,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Bulgarian,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Persian,0.8,1.67,1.67,100.0,100.0,3.75,3.75,95.83,95.83,4.17,4.17,95.83,95.83
starcoder2,Estonian,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Vietnamese,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,French,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Spanish,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Russian,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Afrikaans,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Portuguese,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,German,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Italian,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Arabic,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Hungarian,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
starcoder2,Greek,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
